    0.17677E+01    0.17546E+02
    0.18034E+01    0.16718E+02
    0.18398E+01    0.15927E+02
    0.18770E+01    0.15174E+02
    0.19149E+01    0.14455E+02
    0.19536E+01    0.13769E+02
    0.19930E+01    0.13115E+02
    0.20333E+01    0.12491E+02
    0.20744E+01    0.11896E+02
    0.21163E+01    0.11328E+02
    0.21590E+01    0.10788E+02
    0.22026E+01    0.10272E+02
    0.22471E+01    0.97802E+01
    0.22925E+01    0.93115E+01
    0.23388E+01    0.88648E+01
    0.23861E+01    0.84390E+01
    0.24343E+01    0.80332E+01
    0.24835E+01    0.76465E+01
    0.25336E+01    0.72780E+01
    0.25848E+01    0.69268E+01
    0.26370E+01    0.65922E+01
    0.26903E+01    0.62734E+01
    0.27447E+01    0.59697E+01
    0.28001E+01    0.56804E+01
    0.28567E+01    0.54048E+01
    0.29144E+01    0.51424E+01
    0.29733E+01    0.48924E+01
    0.30333E+01    0.46543E+01
    0.30946E+01    0.44275E+01
    0.31571E+01    0.42116E+01
    0.32209E+01    0.40060E+01
    0.32860E+01    0.38102E+01
    0.33523E+01    0.36239E+01
    0.34201E+01    0.34464E+01
    0.34892E+01    0.32775E+01
    0.35596E+01    0.31167E+01
    0.36316E+01    0.29637E+01
    0.37049E+01    0.28180E+01
    0.37798E+01    0.26794E+01
    0.38561E+01    0.25475E+01
    0.39340E+01    0.24219E+01
    0.40135E+01    0.23024E+01
    0.40946E+01    0.21887E+01
    0.41773E+01    0.20806E+01
    0.42617E+01    0.19777E+01
    0.43478E+01    0.18797E+01
    0.44356E+01    0.17866E+01
    0.45252E+01    0.16980E+01
    0.46166E+01    0.16137E+01
    0.47099E+01    0.15335E+01
    0.48050E+01    0.14573E+01
    0.49021E+01    0.13848E+01
    0.50011E+01    0.13158E+01
    0.51021E+01    0.12502E+01
    0.52052E+01    0.11879E+01
    0.53104E+01    0.11285E+01
    0.54176E+01    0.10722E+01
    0.55271E+01    0.10185E+01
    0.56387E+01    0.96757E+00
    0.57526E+01    0.91911E+00
    0.58689E+01    0.87304E+00
    0.59874E+01    0.82925E+00
    0.61084E+01    0.78762E+00
    0.62318E+01    0.74805E+00
    0.63577E+01    0.71044E+00
    0.64861E+01    0.67470E+00
    0.66171E+01    0.64073E+00
    0.67508E+01    0.60844E+00
    0.68872E+01    0.57776E+00
    0.70263E+01    0.54861E+00
    0.71682E+01    0.52091E+00
    0.73130E+01    0.49458E+00
    0.74608E+01    0.46957E+00
    0.76115E+01    0.44581E+00
    0.77653E+01    0.42324E+00
    0.79221E+01    0.40179E+00
    0.80822E+01    0.38142E+00
    0.82454E+01    0.36206E+00
    0.84120E+01    0.34368E+00
    0.85819E+01    0.32622E+00
    0.87553E+01    0.30963E+00
    0.89322E+01    0.29388E+00
    0.91126E+01    0.27892E+00
    0.92967E+01    0.26471E+00
    0.94845E+01    0.25122E+00
    0.96761E+01    0.23840E+00
    0.98716E+01    0.22624E+00
    0.10071E+02    0.21468E+00
    0.10274E+02    0.20371E+00
    0.10482E+02    0.19330E+00
    0.10694E+02    0.18341E+00
    0.10910E+02    0.17402E+00
    0.11130E+02    0.16510E+00
    0.11355E+02    0.15664E+00
    0.11584E+02    0.14861E+00
    0.11818E+02    0.14098E+00
    0.12057E+02    0.13374E+00
    0.12301E+02    0.12687E+00
    0.12549E+02    0.12035E+00
    0.12803E+02    0.11416E+00
    0.13061E+02    0.10828E+00
    0.13325E+02    0.10270E+00
    0.13594E+02    0.97412E-01
    0.13869E+02    0.92390E-01
    0.14149E+02    0.87624E-01
    0.14435E+02    0.83101E-01
    0.14727E+02    0.78810E-01
    0.15024E+02    0.74738E-01
    0.15328E+02    0.70874E-01
    0.15637E+02    0.67208E-01
    0.15953E+02    0.63730E-01
    0.16275E+02    0.60430E-01
    0.16604E+02    0.57299E-01
    0.16940E+02    0.54329E-01
    0.17282E+02    0.51511E-01
    0.17631E+02    0.48838E-01
    0.17987E+02    0.46303E-01
    0.18351E+02    0.43897E-01
    0.18721E+02    0.41616E-01
    0.19099E+02    0.39452E-01
    0.19485E+02    0.37400E-01
    0.19879E+02    0.35453E-01
    0.20280E+02    0.33607E-01
    0.20690E+02    0.31856E-01
    0.21108E+02    0.30195E-01
    0.21535E+02    0.28620E-01
    0.21970E+02    0.27127E-01
    0.22413E+02    0.25711E-01
    0.22866E+02    0.24368E-01
    0.23328E+02    0.23094E-01
    0.23799E+02    0.21887E-01
    0.24280E+02    0.20742E-01
    0.24771E+02    0.19656E-01
    0.25271E+02    0.18627E-01
    0.25782E+02    0.17651E-01
    0.26302E+02    0.16726E-01
    0.26834E+02    0.15849E-01
    0.27376E+02    0.15017E-01
    0.27929E+02    0.14229E-01
    0.28493E+02    0.13482E-01
    0.29069E+02    0.12774E-01
    0.29656E+02    0.12102E-01
    0.30255E+02    0.11466E-01
    0.30866E+02    0.10863E-01
    0.31490E+02    0.10291E-01
